INSERT INTO dateC VALUES (0, TO_DATE('1-1-2020','DD-MM-YYYY'), 'Lundi', 'Janvier', '2020', 1, 1);
INSERT INTO search VALUES (130, 0, 0,23,0,23,1.0,0.0,70,2,68,0.03,0.97,21);
INSERT INTO search VALUES (130, 0, 1,75,56,19,0.25,0.75,96,86,10,0.9,0.1,5);
INSERT INTO search VALUES (130, 0, 2,100,32,68,0.68,0.32,90,82,8,0.91,0.09,70);
INSERT INTO search VALUES (130, 0, 3,91,6,85,0.93,0.07,1,1,0,1.0,0.0,37);
INSERT INTO search VALUES (130, 0, 4,40,38,2,0.05,0.95,10,10,0,1.0,0.0,57);
INSERT INTO search VALUES (130, 0, 5,46,34,12,0.26,0.74,56,18,38,0.32,0.68,55);
INSERT INTO search VALUES (130, 0, 6,27,7,20,0.74,0.26,68,2,66,0.03,0.97,2);
INSERT INTO search VALUES (131, 0, 0,74,11,63,0.85,0.15,37,18,19,0.49,0.51,42);
INSERT INTO search VALUES (131, 0, 1,13,4,9,0.69,0.31,45,42,3,0.93,0.07,31);
INSERT INTO search VALUES (131, 0, 2,57,45,12,0.21,0.79,81,53,28,0.65,0.35,13);
INSERT INTO search VALUES (131, 0, 3,31,14,17,0.55,0.45,1,0,1,0.0,1.0,62);
INSERT INTO search VALUES (131, 0, 4,76,59,17,0.22,0.78,48,43,5,0.9,0.1,47);
INSERT INTO search VALUES (131, 0, 5,92,52,40,0.43,0.57,72,12,60,0.17,0.83,58);
INSERT INTO search VALUES (131, 0, 6,91,76,15,0.16,0.84,8,7,1,0.88,0.12,2);
INSERT INTO search VALUES (132, 0, 0,97,22,75,0.77,0.23,1,1,0,1.0,0.0,46);
INSERT INTO search VALUES (132, 0, 1,26,22,4,0.15,0.85,54,4,50,0.07,0.93,32);
INSERT INTO search VALUES (132, 0, 2,73,5,68,0.93,0.07,12,7,5,0.58,0.42,40);
INSERT INTO search VALUES (132, 0, 3,31,27,4,0.13,0.87,89,22,67,0.25,0.75,29);
INSERT INTO search VALUES (132, 0, 4,14,14,0,0.0,1.0,53,14,39,0.26,0.74,35);
INSERT INTO search VALUES (132, 0, 5,100,96,4,0.04,0.96,61,27,34,0.44,0.56,46);
INSERT INTO search VALUES (132, 0, 6,26,14,12,0.46,0.54,86,3,83,0.03,0.97,63);
INSERT INTO search VALUES (133, 0, 0,68,23,45,0.66,0.34,23,13,10,0.57,0.43,6);
INSERT INTO search VALUES (133, 0, 1,33,14,19,0.58,0.42,43,3,40,0.07,0.93,39);
INSERT INTO search VALUES (133, 0, 2,64,47,17,0.27,0.73,53,45,8,0.85,0.15,2);
INSERT INTO search VALUES (133, 0, 3,86,57,29,0.34,0.66,7,6,1,0.86,0.14,13);
INSERT INTO search VALUES (133, 0, 4,23,11,12,0.52,0.48,45,18,27,0.4,0.6,20);
INSERT INTO search VALUES (133, 0, 5,39,33,6,0.15,0.85,15,7,8,0.47,0.53,70);
INSERT INTO search VALUES (133, 0, 6,77,59,18,0.23,0.77,100,58,42,0.58,0.42,37);
INSERT INTO search VALUES (134, 0, 0,50,8,42,0.84,0.16,88,46,42,0.52,0.48,13);
INSERT INTO search VALUES (134, 0, 1,1,1,0,0.0,1.0,70,37,33,0.53,0.47,58);
INSERT INTO search VALUES (134, 0, 2,27,19,8,0.3,0.7,36,15,21,0.42,0.58,33);
INSERT INTO search VALUES (134, 0, 3,100,98,2,0.02,0.98,24,19,5,0.79,0.21,31);
INSERT INTO search VALUES (134, 0, 4,80,27,53,0.66,0.34,69,37,32,0.54,0.46,27);
INSERT INTO search VALUES (134, 0, 5,27,17,10,0.37,0.63,65,15,50,0.23,0.77,34);
INSERT INTO search VALUES (134, 0, 6,37,7,30,0.81,0.19,48,31,17,0.65,0.35,67);
INSERT INTO search VALUES (135, 0, 0,92,53,39,0.42,0.58,8,4,4,0.5,0.5,58);
INSERT INTO search VALUES (135, 0, 1,15,15,0,0.0,1.0,53,36,17,0.68,0.32,33);
INSERT INTO search VALUES (135, 0, 2,68,18,50,0.74,0.26,43,43,0,1.0,0.0,24);
INSERT INTO search VALUES (135, 0, 3,86,74,12,0.14,0.86,40,7,33,0.17,0.83,45);
INSERT INTO search VALUES (135, 0, 4,79,2,77,0.97,0.03,47,26,21,0.55,0.45,55);
INSERT INTO search VALUES (135, 0, 5,92,79,13,0.14,0.86,9,6,3,0.67,0.33,45);
INSERT INTO search VALUES (135, 0, 6,35,12,23,0.66,0.34,57,16,41,0.28,0.72,70);
INSERT INTO search VALUES (136, 0, 0,19,0,19,1.0,0.0,73,10,63,0.14,0.86,59);
INSERT INTO search VALUES (136, 0, 1,66,55,11,0.17,0.83,89,73,16,0.82,0.18,66);
INSERT INTO search VALUES (136, 0, 2,98,44,54,0.55,0.45,79,46,33,0.58,0.42,91);
INSERT INTO search VALUES (136, 0, 3,54,51,3,0.06,0.94,100,77,23,0.77,0.23,43);
INSERT INTO search VALUES (136, 0, 4,82,54,28,0.34,0.66,16,5,11,0.31,0.69,30);
INSERT INTO search VALUES (136, 0, 5,87,5,82,0.94,0.06,92,9,83,0.1,0.9,2);
INSERT INTO search VALUES (136, 0, 6,44,26,18,0.41,0.59,31,25,6,0.81,0.19,33);
INSERT INTO search VALUES (137, 0, 0,77,24,53,0.69,0.31,4,4,0,1.0,0.0,78);
INSERT INTO search VALUES (137, 0, 1,19,9,10,0.53,0.47,56,31,25,0.55,0.45,22);
INSERT INTO search VALUES (137, 0, 2,87,3,84,0.97,0.03,1,1,0,1.0,0.0,6);
INSERT INTO search VALUES (137, 0, 3,9,6,3,0.33,0.67,74,37,37,0.5,0.5,81);
INSERT INTO search VALUES (137, 0, 4,67,56,11,0.16,0.84,79,13,66,0.16,0.84,74);
INSERT INTO search VALUES (137, 0, 5,82,67,15,0.18,0.82,77,34,43,0.44,0.56,40);
INSERT INTO search VALUES (137, 0, 6,28,25,3,0.11,0.89,63,62,1,0.98,0.02,2);
INSERT INTO search VALUES (138, 0, 0,70,23,47,0.67,0.33,22,17,5,0.77,0.23,32);
INSERT INTO search VALUES (138, 0, 1,58,17,41,0.71,0.29,45,29,16,0.64,0.36,17);
INSERT INTO search VALUES (138, 0, 2,49,43,6,0.12,0.88,3,2,1,0.67,0.33,17);
INSERT INTO search VALUES (138, 0, 3,82,71,11,0.13,0.87,30,27,3,0.9,0.1,6);
INSERT INTO search VALUES (138, 0, 4,14,11,3,0.21,0.79,38,25,13,0.66,0.34,65);
INSERT INTO search VALUES (138, 0, 5,24,13,11,0.46,0.54,1,1,0,1.0,0.0,85);
INSERT INTO search VALUES (138, 0, 6,69,28,41,0.59,0.41,95,82,13,0.86,0.14,49);
INSERT INTO search VALUES (139, 0, 0,69,61,8,0.12,0.88,78,63,15,0.81,0.19,65);
INSERT INTO search VALUES (139, 0, 1,98,23,75,0.77,0.23,16,6,10,0.38,0.62,79);
INSERT INTO search VALUES (139, 0, 2,94,0,94,1.0,0.0,16,10,6,0.62,0.38,44);
INSERT INTO search VALUES (139, 0, 3,24,0,24,1.0,0.0,43,16,27,0.37,0.63,35);
INSERT INTO search VALUES (139, 0, 4,49,43,6,0.12,0.88,42,41,1,0.98,0.02,32);
INSERT INTO search VALUES (139, 0, 5,68,4,64,0.94,0.06,95,88,7,0.93,0.07,38);
INSERT INTO search VALUES (139, 0, 6,5,3,2,0.4,0.6,29,19,10,0.66,0.34,67);
INSERT INTO search VALUES (140, 0, 0,78,52,26,0.33,0.67,20,3,17,0.15,0.85,34);
INSERT INTO search VALUES (140, 0, 1,33,13,20,0.61,0.39,50,22,28,0.44,0.56,80);
INSERT INTO search VALUES (140, 0, 2,94,41,53,0.56,0.44,30,19,11,0.63,0.37,35);
INSERT INTO search VALUES (140, 0, 3,33,1,32,0.97,0.03,92,78,14,0.85,0.15,8);
INSERT INTO search VALUES (140, 0, 4,43,13,30,0.7,0.3,57,1,56,0.02,0.98,21);
INSERT INTO search VALUES (140, 0, 5,47,9,38,0.81,0.19,23,12,11,0.52,0.48,68);
INSERT INTO search VALUES (140, 0, 6,58,43,15,0.26,0.74,95,60,35,0.63,0.37,17);
INSERT INTO search VALUES (141, 0, 0,35,5,30,0.86,0.14,80,32,48,0.4,0.6,100);
INSERT INTO search VALUES (141, 0, 1,72,4,68,0.94,0.06,78,34,44,0.44,0.56,53);
INSERT INTO search VALUES (141, 0, 2,48,37,11,0.23,0.77,20,1,19,0.05,0.95,27);
INSERT INTO search VALUES (141, 0, 3,49,38,11,0.22,0.78,8,6,2,0.75,0.25,2);
INSERT INTO search VALUES (141, 0, 4,30,23,7,0.23,0.77,34,27,7,0.79,0.21,54);
INSERT INTO search VALUES (141, 0, 5,4,4,0,0.0,1.0,44,35,9,0.8,0.2,63);
INSERT INTO search VALUES (141, 0, 6,81,33,48,0.59,0.41,68,40,28,0.59,0.41,107);
INSERT INTO search VALUES (142, 0, 0,96,41,55,0.57,0.43,45,36,9,0.8,0.2,2);
INSERT INTO search VALUES (142, 0, 1,45,45,0,0.0,1.0,57,38,19,0.67,0.33,12);
INSERT INTO search VALUES (142, 0, 2,100,40,60,0.6,0.4,49,12,37,0.24,0.76,85);
INSERT INTO search VALUES (142, 0, 3,40,26,14,0.35,0.65,60,35,25,0.58,0.42,32);
INSERT INTO search VALUES (142, 0, 4,81,63,18,0.22,0.78,47,27,20,0.57,0.43,2);
INSERT INTO search VALUES (142, 0, 5,39,38,1,0.03,0.97,8,0,8,0.0,1.0,8);
INSERT INTO search VALUES (142, 0, 6,37,28,9,0.24,0.76,23,12,11,0.52,0.48,26);
INSERT INTO search VALUES (143, 0, 0,55,33,22,0.4,0.6,43,35,8,0.81,0.19,64);
INSERT INTO search VALUES (143, 0, 1,79,0,79,1.0,0.0,53,2,51,0.04,0.96,22);
INSERT INTO search VALUES (143, 0, 2,75,7,68,0.91,0.09,62,8,54,0.13,0.87,54);
INSERT INTO search VALUES (143, 0, 3,89,55,34,0.38,0.62,7,2,5,0.29,0.71,45);
INSERT INTO search VALUES (143, 0, 4,44,0,44,1.0,0.0,26,3,23,0.12,0.88,45);
INSERT INTO search VALUES (143, 0, 5,7,6,1,0.14,0.86,19,10,9,0.53,0.47,2);
INSERT INTO search VALUES (143, 0, 6,39,35,4,0.1,0.9,92,77,15,0.84,0.16,28);
INSERT INTO search VALUES (144, 0, 0,78,0,78,1.0,0.0,58,15,43,0.26,0.74,25);
INSERT INTO search VALUES (144, 0, 1,75,70,5,0.07,0.93,19,8,11,0.42,0.58,47);
INSERT INTO search VALUES (144, 0, 2,30,0,30,1.0,0.0,63,38,25,0.6,0.4,38);
INSERT INTO search VALUES (144, 0, 3,7,5,2,0.29,0.71,92,9,83,0.1,0.9,46);
INSERT INTO search VALUES (144, 0, 4,24,15,9,0.38,0.62,70,25,45,0.36,0.64,36);
INSERT INTO search VALUES (144, 0, 5,19,7,12,0.63,0.37,61,44,17,0.72,0.28,36);
INSERT INTO search VALUES (144, 0, 6,35,0,35,1.0,0.0,15,13,2,0.87,0.13,28);
INSERT INTO search VALUES (145, 0, 0,43,31,12,0.28,0.72,30,9,21,0.3,0.7,65);
INSERT INTO search VALUES (145, 0, 1,68,5,63,0.93,0.07,16,0,16,0.0,1.0,20);
INSERT INTO search VALUES (145, 0, 2,83,83,0,0.0,1.0,14,2,12,0.14,0.86,41);
INSERT INTO search VALUES (145, 0, 3,40,14,26,0.65,0.35,2,2,0,1.0,0.0,4);
INSERT INTO search VALUES (145, 0, 4,93,20,73,0.78,0.22,45,1,44,0.02,0.98,2);
INSERT INTO search VALUES (145, 0, 5,42,34,8,0.19,0.81,40,30,10,0.75,0.25,59);
INSERT INTO search VALUES (145, 0, 6,9,3,6,0.67,0.33,74,63,11,0.85,0.15,36);
INSERT INTO search VALUES (146, 0, 0,81,76,5,0.06,0.94,77,48,29,0.62,0.38,60);
INSERT INTO search VALUES (146, 0, 1,36,6,30,0.83,0.17,40,4,36,0.1,0.9,54);
INSERT INTO search VALUES (146, 0, 2,21,6,15,0.71,0.29,45,37,8,0.82,0.18,42);
INSERT INTO search VALUES (146, 0, 3,100,27,73,0.73,0.27,79,9,70,0.11,0.89,90);
INSERT INTO search VALUES (146, 0, 4,63,1,62,0.98,0.02,70,40,30,0.57,0.43,39);
INSERT INTO search VALUES (146, 0, 5,15,4,11,0.73,0.27,67,62,5,0.93,0.07,40);
INSERT INTO search VALUES (146, 0, 6,81,81,0,0.0,1.0,58,31,27,0.53,0.47,43);
INSERT INTO search VALUES (147, 0, 0,90,21,69,0.77,0.23,15,6,9,0.4,0.6,25);
INSERT INTO search VALUES (147, 0, 1,53,36,17,0.32,0.68,26,8,18,0.31,0.69,20);
INSERT INTO search VALUES (147, 0, 2,40,24,16,0.4,0.6,72,38,34,0.53,0.47,40);
INSERT INTO search VALUES (147, 0, 3,18,9,9,0.5,0.5,47,15,32,0.32,0.68,83);
INSERT INTO search VALUES (147, 0, 4,50,2,48,0.96,0.04,49,47,2,0.96,0.04,58);
INSERT INTO search VALUES (147, 0, 5,6,1,5,0.83,0.17,1,0,1,0.0,1.0,39);
INSERT INTO search VALUES (147, 0, 6,73,14,59,0.81,0.19,8,6,2,0.75,0.25,46);
INSERT INTO search VALUES (148, 0, 0,79,16,63,0.8,0.2,53,25,28,0.47,0.53,33);
INSERT INTO search VALUES (148, 0, 1,45,3,42,0.93,0.07,17,13,4,0.76,0.24,65);
INSERT INTO search VALUES (148, 0, 2,28,24,4,0.14,0.86,72,25,47,0.35,0.65,41);
INSERT INTO search VALUES (148, 0, 3,34,15,19,0.56,0.44,88,87,1,0.99,0.01,7);
INSERT INTO search VALUES (148, 0, 4,95,66,29,0.31,0.69,94,33,61,0.35,0.65,18);
INSERT INTO search VALUES (148, 0, 5,55,25,30,0.55,0.45,17,11,6,0.65,0.35,19);
INSERT INTO search VALUES (148, 0, 6,18,3,15,0.83,0.17,71,33,38,0.46,0.54,35);
INSERT INTO search VALUES (149, 0, 0,5,0,5,1.0,0.0,58,57,1,0.98,0.02,78);
INSERT INTO search VALUES (149, 0, 1,30,29,1,0.03,0.97,21,5,16,0.24,0.76,55);
INSERT INTO search VALUES (149, 0, 2,47,22,25,0.53,0.47,68,47,21,0.69,0.31,24);
INSERT INTO search VALUES (149, 0, 3,21,17,4,0.19,0.81,66,49,17,0.74,0.26,65);
INSERT INTO search VALUES (149, 0, 4,94,1,93,0.99,0.01,84,66,18,0.79,0.21,33);
INSERT INTO search VALUES (149, 0, 5,38,32,6,0.16,0.84,34,17,17,0.5,0.5,42);
INSERT INTO search VALUES (149, 0, 6,79,74,5,0.06,0.94,20,16,4,0.8,0.2,34);
INSERT INTO search VALUES (150, 0, 0,22,9,13,0.59,0.41,74,68,6,0.92,0.08,35);
INSERT INTO search VALUES (150, 0, 1,83,53,30,0.36,0.64,48,35,13,0.73,0.27,2);
INSERT INTO search VALUES (150, 0, 2,51,11,40,0.78,0.22,32,24,8,0.75,0.25,3);
INSERT INTO search VALUES (150, 0, 3,8,6,2,0.25,0.75,95,0,95,0.0,1.0,14);
INSERT INTO search VALUES (150, 0, 4,45,35,10,0.22,0.78,39,3,36,0.08,0.92,53);
INSERT INTO search VALUES (150, 0, 5,54,7,47,0.87,0.13,99,84,15,0.85,0.15,84);
INSERT INTO search VALUES (150, 0, 6,39,28,11,0.28,0.72,37,34,3,0.92,0.08,31);
INSERT INTO search VALUES (151, 0, 0,87,33,54,0.62,0.38,71,51,20,0.72,0.28,23);
INSERT INTO search VALUES (151, 0, 1,35,22,13,0.37,0.63,53,11,42,0.21,0.79,28);
INSERT INTO search VALUES (151, 0, 2,43,20,23,0.53,0.47,13,3,10,0.23,0.77,14);
INSERT INTO search VALUES (151, 0, 3,30,21,9,0.3,0.7,69,68,1,0.99,0.01,13);
INSERT INTO search VALUES (151, 0, 4,52,32,20,0.38,0.62,35,19,16,0.54,0.46,19);
INSERT INTO search VALUES (151, 0, 5,73,0,73,1.0,0.0,18,7,11,0.39,0.61,36);
INSERT INTO search VALUES (151, 0, 6,2,1,1,0.5,0.5,71,48,23,0.68,0.32,10);
INSERT INTO search VALUES (152, 0, 0,32,30,2,0.06,0.94,65,65,0,1.0,0.0,39);
INSERT INTO search VALUES (152, 0, 1,84,11,73,0.87,0.13,36,36,0,1.0,0.0,68);
INSERT INTO search VALUES (152, 0, 2,45,44,1,0.02,0.98,61,29,32,0.48,0.52,38);
INSERT INTO search VALUES (152, 0, 3,3,0,3,1.0,0.0,12,11,1,0.92,0.08,71);
INSERT INTO search VALUES (152, 0, 4,72,50,22,0.31,0.69,72,10,62,0.14,0.86,48);
INSERT INTO search VALUES (152, 0, 5,7,2,5,0.71,0.29,57,30,27,0.53,0.47,33);
INSERT INTO search VALUES (152, 0, 6,56,18,38,0.68,0.32,19,11,8,0.58,0.42,48);
INSERT INTO search VALUES (153, 0, 0,82,26,56,0.68,0.32,41,37,4,0.9,0.1,64);
INSERT INTO search VALUES (153, 0, 1,34,26,8,0.24,0.76,93,7,86,0.08,0.92,24);
INSERT INTO search VALUES (153, 0, 2,74,3,71,0.96,0.04,41,1,40,0.02,0.98,15);
INSERT INTO search VALUES (153, 0, 3,29,14,15,0.52,0.48,36,27,9,0.75,0.25,52);
INSERT INTO search VALUES (153, 0, 4,87,37,50,0.57,0.43,44,15,29,0.34,0.66,58);
INSERT INTO search VALUES (153, 0, 5,9,9,0,0.0,1.0,95,62,33,0.65,0.35,37);
INSERT INTO search VALUES (153, 0, 6,99,6,93,0.94,0.06,17,17,0,1.0,0.0,63);
INSERT INTO search VALUES (154, 0, 0,65,65,0,0.0,1.0,14,4,10,0.29,0.71,28);
INSERT INTO search VALUES (154, 0, 1,62,31,31,0.5,0.5,98,10,88,0.1,0.9,76);
INSERT INTO search VALUES (154, 0, 2,65,11,54,0.83,0.17,59,38,21,0.64,0.36,69);
INSERT INTO search VALUES (154, 0, 3,77,29,48,0.62,0.38,26,9,17,0.35,0.65,29);
INSERT INTO search VALUES (154, 0, 4,76,59,17,0.22,0.78,77,30,47,0.39,0.61,16);
INSERT INTO search VALUES (154, 0, 5,79,34,45,0.57,0.43,73,24,49,0.33,0.67,61);
INSERT INTO search VALUES (154, 0, 6,33,24,9,0.27,0.73,46,43,3,0.93,0.07,2);
INSERT INTO search VALUES (155, 0, 0,7,7,0,0.0,1.0,52,20,32,0.38,0.62,4);
INSERT INTO search VALUES (155, 0, 1,68,42,26,0.38,0.62,85,55,30,0.65,0.35,28);
INSERT INTO search VALUES (155, 0, 2,38,17,21,0.55,0.45,83,54,29,0.65,0.35,19);
INSERT INTO search VALUES (155, 0, 3,97,80,17,0.18,0.82,95,60,35,0.63,0.37,34);
INSERT INTO search VALUES (155, 0, 4,35,31,4,0.11,0.89,7,1,6,0.14,0.86,70);
INSERT INTO search VALUES (155, 0, 5,53,52,1,0.02,0.98,13,9,4,0.69,0.31,12);
INSERT INTO search VALUES (155, 0, 6,22,19,3,0.14,0.86,63,60,3,0.95,0.05,49);
INSERT INTO search VALUES (156, 0, 0,22,22,0,0.0,1.0,3,3,0,1.0,0.0,59);
INSERT INTO search VALUES (156, 0, 1,16,8,8,0.5,0.5,40,37,3,0.93,0.07,45);
INSERT INTO search VALUES (156, 0, 2,12,5,7,0.58,0.42,26,12,14,0.46,0.54,89);
INSERT INTO search VALUES (156, 0, 3,50,27,23,0.46,0.54,29,1,28,0.03,0.97,60);
INSERT INTO search VALUES (156, 0, 4,93,56,37,0.4,0.6,67,63,4,0.94,0.06,24);
INSERT INTO search VALUES (156, 0, 5,73,9,64,0.88,0.12,21,19,2,0.9,0.1,80);
INSERT INTO search VALUES (156, 0, 6,13,2,11,0.85,0.15,52,38,14,0.73,0.27,42);
INSERT INTO search VALUES (157, 0, 0,72,66,6,0.08,0.92,98,12,86,0.12,0.88,41);
INSERT INTO search VALUES (157, 0, 1,18,15,3,0.17,0.83,40,1,39,0.03,0.97,35);
INSERT INTO search VALUES (157, 0, 2,96,54,42,0.44,0.56,4,0,4,0.0,1.0,78);
INSERT INTO search VALUES (157, 0, 3,6,2,4,0.67,0.33,30,11,19,0.37,0.63,4);
INSERT INTO search VALUES (157, 0, 4,54,38,16,0.3,0.7,41,23,18,0.56,0.44,54);
INSERT INTO search VALUES (157, 0, 5,30,17,13,0.43,0.57,82,23,59,0.28,0.72,19);
INSERT INTO search VALUES (157, 0, 6,46,12,34,0.74,0.26,46,28,18,0.61,0.39,62);
INSERT INTO search VALUES (158, 0, 0,61,59,2,0.03,0.97,14,14,0,1.0,0.0,11);
INSERT INTO search VALUES (158, 0, 1,83,7,76,0.92,0.08,81,4,77,0.05,0.95,53);
INSERT INTO search VALUES (158, 0, 2,94,79,15,0.16,0.84,33,15,18,0.45,0.55,22);
INSERT INTO search VALUES (158, 0, 3,69,66,3,0.04,0.96,79,29,50,0.37,0.63,45);
INSERT INTO search VALUES (158, 0, 4,21,2,19,0.9,0.1,82,80,2,0.98,0.02,22);
INSERT INTO search VALUES (158, 0, 5,78,29,49,0.63,0.37,63,42,21,0.67,0.33,51);
INSERT INTO search VALUES (158, 0, 6,54,49,5,0.09,0.91,50,23,27,0.46,0.54,29);
INSERT INTO search VALUES (159, 0, 0,26,16,10,0.38,0.62,97,5,92,0.05,0.95,43);
INSERT INTO search VALUES (159, 0, 1,75,50,25,0.33,0.67,20,18,2,0.9,0.1,60);
INSERT INTO search VALUES (159, 0, 2,29,16,13,0.45,0.55,7,7,0,1.0,0.0,80);
INSERT INTO search VALUES (159, 0, 3,70,12,58,0.83,0.17,82,62,20,0.76,0.24,3);
INSERT INTO search VALUES (159, 0, 4,69,0,69,1.0,0.0,95,55,40,0.58,0.42,16);
INSERT INTO search VALUES (159, 0, 5,77,55,22,0.29,0.71,2,1,1,0.5,0.5,34);
INSERT INTO search VALUES (159, 0, 6,3,2,1,0.33,0.67,82,80,2,0.98,0.02,36);
INSERT INTO search VALUES (160, 0, 0,59,5,54,0.92,0.08,67,58,9,0.87,0.13,85);
INSERT INTO search VALUES (160, 0, 1,99,75,24,0.24,0.76,65,17,48,0.26,0.74,30);
INSERT INTO search VALUES (160, 0, 2,36,6,30,0.83,0.17,70,55,15,0.79,0.21,12);
INSERT INTO search VALUES (160, 0, 3,78,56,22,0.28,0.72,70,0,70,0.0,1.0,36);
INSERT INTO search VALUES (160, 0, 4,4,2,2,0.5,0.5,69,68,1,0.99,0.01,26);
INSERT INTO search VALUES (160, 0, 5,6,2,4,0.67,0.33,34,9,25,0.26,0.74,2);
INSERT INTO search VALUES (160, 0, 6,42,8,34,0.81,0.19,4,3,1,0.75,0.25,25);
INSERT INTO search VALUES (161, 0, 0,23,13,10,0.43,0.57,13,9,4,0.69,0.31,46);
INSERT INTO search VALUES (161, 0, 1,7,7,0,0.0,1.0,30,21,9,0.7,0.3,38);
INSERT INTO search VALUES (161, 0, 2,79,68,11,0.14,0.86,56,47,9,0.84,0.16,60);
INSERT INTO search VALUES (161, 0, 3,56,15,41,0.73,0.27,87,12,75,0.14,0.86,58);
INSERT INTO search VALUES (161, 0, 4,3,1,2,0.67,0.33,72,54,18,0.75,0.25,40);
INSERT INTO search VALUES (161, 0, 5,66,44,22,0.33,0.67,16,9,7,0.56,0.44,2);
INSERT INTO search VALUES (161, 0, 6,8,3,5,0.62,0.38,62,46,16,0.74,0.26,87);
INSERT INTO search VALUES (162, 0, 0,51,19,32,0.63,0.37,40,34,6,0.85,0.15,31);
INSERT INTO search VALUES (162, 0, 1,17,3,14,0.82,0.18,33,33,0,1.0,0.0,39);
INSERT INTO search VALUES (162, 0, 2,2,0,2,1.0,0.0,22,17,5,0.77,0.23,7);
INSERT INTO search VALUES (162, 0, 3,48,44,4,0.08,0.92,80,38,42,0.47,0.53,71);
INSERT INTO search VALUES (162, 0, 4,29,17,12,0.41,0.59,79,15,64,0.19,0.81,67);
INSERT INTO search VALUES (162, 0, 5,61,53,8,0.13,0.87,17,4,13,0.24,0.76,27);
INSERT INTO search VALUES (162, 0, 6,10,10,0,0.0,1.0,67,37,30,0.55,0.45,47);
INSERT INTO search VALUES (163, 0, 0,73,4,69,0.95,0.05,45,29,16,0.64,0.36,28);
INSERT INTO search VALUES (163, 0, 1,19,2,17,0.89,0.11,81,39,42,0.48,0.52,38);
INSERT INTO search VALUES (163, 0, 2,26,4,22,0.85,0.15,70,46,24,0.66,0.34,39);
INSERT INTO search VALUES (163, 0, 3,88,53,35,0.4,0.6,46,10,36,0.22,0.78,53);
INSERT INTO search VALUES (163, 0, 4,1,0,1,1.0,0.0,7,0,7,0.0,1.0,57);
INSERT INTO search VALUES (163, 0, 5,28,0,28,1.0,0.0,21,21,0,1.0,0.0,12);
INSERT INTO search VALUES (163, 0, 6,27,2,25,0.93,0.07,53,45,8,0.85,0.15,73);
INSERT INTO search VALUES (164, 0, 0,33,5,28,0.85,0.15,71,63,8,0.89,0.11,19);
INSERT INTO search VALUES (164, 0, 1,57,8,49,0.86,0.14,12,12,0,1.0,0.0,49);
INSERT INTO search VALUES (164, 0, 2,37,18,19,0.51,0.49,44,7,37,0.16,0.84,66);
INSERT INTO search VALUES (164, 0, 3,35,17,18,0.51,0.49,20,17,3,0.85,0.15,47);
INSERT INTO search VALUES (164, 0, 4,73,70,3,0.04,0.96,32,20,12,0.62,0.38,44);
INSERT INTO search VALUES (164, 0, 5,89,38,51,0.57,0.43,86,77,9,0.9,0.1,15);
INSERT INTO search VALUES (164, 0, 6,88,4,84,0.95,0.05,17,3,14,0.18,0.82,47);
INSERT INTO search VALUES (165, 0, 0,6,0,6,1.0,0.0,75,21,54,0.28,0.72,35);
INSERT INTO search VALUES (165, 0, 1,33,6,27,0.82,0.18,80,48,32,0.6,0.4,53);
INSERT INTO search VALUES (165, 0, 2,88,84,4,0.05,0.95,93,41,52,0.44,0.56,8);
INSERT INTO search VALUES (165, 0, 3,28,1,27,0.96,0.04,91,41,50,0.45,0.55,2);
INSERT INTO search VALUES (165, 0, 4,31,7,24,0.77,0.23,52,24,28,0.46,0.54,46);
INSERT INTO search VALUES (165, 0, 5,9,0,9,1.0,0.0,69,62,7,0.9,0.1,2);
INSERT INTO search VALUES (165, 0, 6,40,36,4,0.1,0.9,75,35,40,0.47,0.53,21);
INSERT INTO search VALUES (166, 0, 0,10,1,9,0.9,0.1,79,78,1,0.99,0.01,39);
INSERT INTO search VALUES (166, 0, 1,77,57,20,0.26,0.74,55,51,4,0.93,0.07,25);
INSERT INTO search VALUES (166, 0, 2,98,40,58,0.59,0.41,34,15,19,0.44,0.56,62);
INSERT INTO search VALUES (166, 0, 3,74,14,60,0.81,0.19,13,6,7,0.46,0.54,40);
INSERT INTO search VALUES (166, 0, 4,46,36,10,0.22,0.78,1,0,1,0.0,1.0,55);
INSERT INTO search VALUES (166, 0, 5,56,15,41,0.73,0.27,79,2,77,0.03,0.97,81);
INSERT INTO search VALUES (166, 0, 6,18,3,15,0.83,0.17,31,31,0,1.0,0.0,43);
INSERT INTO search VALUES (167, 0, 0,84,72,12,0.14,0.86,8,5,3,0.62,0.38,13);
INSERT INTO search VALUES (167, 0, 1,4,1,3,0.75,0.25,46,32,14,0.7,0.3,32);
INSERT INTO search VALUES (167, 0, 2,43,24,19,0.44,0.56,33,2,31,0.06,0.94,67);
INSERT INTO search VALUES (167, 0, 3,56,24,32,0.57,0.43,89,12,77,0.13,0.87,2);
INSERT INTO search VALUES (167, 0, 4,23,17,6,0.26,0.74,82,3,79,0.04,0.96,2);
INSERT INTO search VALUES (167, 0, 5,87,17,70,0.8,0.2,28,3,25,0.11,0.89,6);
INSERT INTO search VALUES (167, 0, 6,65,32,33,0.51,0.49,73,17,56,0.23,0.77,31);
INSERT INTO search VALUES (168, 0, 0,98,11,87,0.89,0.11,7,4,3,0.57,0.43,68);
